剧情	3319755	怦然心动	罗伯·莱纳	玛德琳·卡罗尔 / 卡兰·麦克奥利菲 / 瑞贝卡·德·莫妮 / 安东尼·爱德华兹 / 约翰·马奥尼 / 佩内洛普·安·米勒 / 艾丹·奎因 / 凯文·韦斯曼 / 摩根·莉莉 / 肖恩·哈珀 / 瑞安·克茨纳 / 吉莉安·普法夫 / 迈克尔·博萨 / 博·勒纳 / 杰奎琳·埃沃拉 / 泰勒·格鲁秀斯	2010	90	美国	剧情 / 喜剧 / 爱情	45	8.9	603067	56.1	34.7	8.4	0.6	0.1
剧情	1652587	阿凡达	詹姆斯·卡梅隆	萨姆·沃辛顿 / 佐伊·索尔达娜 / 西格妮·韦弗 / 史蒂芬·朗 / 米歇尔·罗德里格兹 / 吉奥瓦尼·瑞比西 / 乔·大卫·摩尔  / 希·庞德 / 韦斯·斯塔迪 / 拉兹·阿隆索 / 迪利普·劳 / 马特·杰拉德	2010	162	美国 / 英国	动作 / 科幻 / 冒险	45	8.6	547916	47.4	37	14	1.2	0.4
剧情	1292213	大话西游之大圣娶亲	刘镇伟	周星驰 / 吴孟达 / 朱茵 / 蔡少芬 / 蓝洁瑛 / 莫文蔚 / 罗家英 / 刘镇伟 / 陆树铭 / 李健仁	2014	95	香港 / 中国大陆	喜剧 / 爱情 / 奇幻 / 冒险	45	9.2	536137	66.8	26	6.5	0.5	0.2
剧情	1292370	剪刀手爱德华	蒂姆·波顿	约翰尼·德普 / 薇诺娜·瑞德 / 黛安·韦斯特 / 安东尼·迈克尔·豪尔 / 凯西·贝克 / 罗伯特·奥利维里 / 康查塔·费雷尔 / 卡罗琳·阿隆 / 迪克·安东尼·威廉姆斯 / 澳澜·琼斯 / 文森特·普莱斯 / 艾伦·阿金 / 苏珊·布洛马特 / Linda Perri / 约翰·戴维森	1990	105	美国	剧情 / 爱情 / 奇幻	45	8.7	508834	47.2	39.8	12	0.9	0.2
剧情	1292215	天使爱美丽	让-皮埃尔·热内	奥黛丽·塔图 / 马修·卡索维茨 / 吕菲斯 / 洛莱拉·克拉沃塔 / 塞尔日·梅兰 / 贾梅尔·杜布兹 / 克洛蒂尔德·莫勒 / 克莱尔·莫里耶 / 伊莎贝尔·南蒂 / 多米尼克·皮侬 / 阿尔蒂斯·德·彭居埃恩 / 友兰达·梦露 / 于尔班·康塞利埃 / 莫里斯·贝尼舒 / 米歇尔·罗班 / 安德烈·达芒 / 克洛德·佩隆 / 阿尔梅尔 / 迪基·奥尔加多 / Kevin Fernandes / 弗洛拉·吉耶 / 阿莫里·巴博尔 / 欧仁·贝蒂埃 / 让·达里 / 马克·阿米约	2001	122	法国 / 德国	喜剧 / 爱情	45	8.7	506447	51.1	35.6	11.8	1.2	0.3
剧情	2129039	飞屋环游记	彼特·道格特 / 鲍勃·彼德森	爱德华·阿斯纳 / 克里斯托弗·普卢默 / 乔丹·长井 / 鲍勃·彼德森 / 戴尔里·林多 / 杰罗姆·兰福特 / 约翰·拉岑贝格 / 大卫·卡耶 / 艾丽·道克特 / 杰里米·利里 / 米凯·麦高万 / 丹尼·曼恩 / 唐纳德·富利洛夫 / 杰斯·哈梅尔 / 乔什·库雷 / 彼特·道格特	2009	96	美国	剧情 / 喜剧 / 动画 / 冒险	45	8.9	534635	54.7	36.1	8.7	0.4	0.1
剧情	4920528	那些年，我们一起追的女孩	九把刀	柯震东 / 陈妍希 / 敖犬 / 郝劭文 / 蔡昌宪 / 侯彦西 / 弯弯 / 邱彦翔 / 王彩桦 / 柯义浤 / 黄逸祥 / 李凤新 / 黄柏钧 / 赖雅妍 / 高丽红 / 李维维 / 严艺文 / 蔡武雄	2012	110	台湾	剧情 / 喜剧 / 爱情	40	8.1	514207	32.4	43.7	21	2.1	0.6
剧情	1291549	放牛班的春天	克里斯托夫·巴拉蒂	热拉尔·朱尼奥 / 让-巴蒂斯特·莫尼耶 / 弗朗索瓦·贝莱昂 / 凯德·麦拉德 / 玛丽·布奈尔 / 马科森斯·珀林 / 让-保罗·博奈雷 / 格雷戈里·加迪诺尔 / 托马斯·布伦门塔尔 / Cyril Bernicot / Simon Fargeot / Théodule Carré-Cassaigne / Philippe du Janerand / 卡罗尔·韦斯 / Erick Desmarestz	2004	97	法国 / 瑞士 / 德国	剧情 / 音乐	45	9.2	492505	65.6	29.3	4.8	0.2	0.1
剧情	1292064	楚门的世界	彼得·威尔	金·凯瑞 / 劳拉·琳妮 / 艾德·哈里斯 / 诺亚·艾默里奇 / 娜塔莎·麦克艾霍恩	1998	103	美国	剧情 / 科幻	45	9.1	504605	61.4	32.3	5.9	0.3	0.1
剧情	3011091	忠犬八公的故事	拉斯·霍尔斯道姆	理查·基尔 / 萨拉·罗默尔 / 琼·艾伦 / 罗比·萨布莱特 / 艾瑞克·阿瓦利 / 田川洋行 / 杰森·亚历山大 / 罗伯特·卡普荣	2009	93	美国 / 英国	剧情	45	9.2	504026	68.2	25.6	5.6	0.4	0.1
剧情	25662329	疯狂动物城	拜伦·霍华德 / 瑞奇·摩尔 / 杰拉德·布什	金妮弗·古德温 / 杰森·贝特曼 / 伊德里斯·艾尔巴 / 珍妮·斯蕾特 / 内特·托伦斯 / 邦尼·亨特 / 唐·雷克 / 汤米·钟 / J·K·西蒙斯 / 奥克塔维亚·斯宾瑟 / 艾伦·图代克 / 夏奇拉 / 雷蒙德·S·佩尔西 / 德拉·萨巴 / 莫里斯·拉马奇 / 菲尔·约翰斯顿 / 约翰·迪·玛吉欧 / 凯蒂·洛斯 / 吉塔·雷迪 / 杰西·科尔蒂 / 汤米·利斯特 / 乔希·达拉斯 / 瑞奇·摩尔 / 凯斯·索西 / 彼得·曼斯布里奇 / 拜伦·霍华德 / 杰拉德·布什 / 马克·史密斯 / 乔西·特立尼达 / 约翰·拉维尔 / 克里斯汀·贝尔 / 吉尔·科德斯 / 梅利莎·古德温	2016	109	美国	喜剧 / 动画 / 冒险	45	9.2	551244	64.3	29.8	5.5	0.3	0.1
剧情	4739952	初恋这件小事	普特鹏·普罗萨卡·那·萨克那卡林 / 华森·波克彭	平采娜·乐维瑟派布恩 / 马里奥·毛瑞尔 / 苏达拉·布查蓬 / 雅尼卡·桑普蕾舞 / 诺特·阿查拉那·阿瑞亚卫考 / 皮拉瓦特·赫拉巴特 / 普特鹏·普罗萨卡·那·萨克那卡林 / 华森·波克彭	2012	118	泰国	剧情 / 喜剧 / 爱情	40	8.3	465169	37.1	41.9	18.6	2	0.5
剧情	1889243	星际穿越	克里斯托弗·诺兰	马修·麦康纳 / 安妮·海瑟薇 / 杰西卡·查斯坦 / 卡西·阿弗莱克 / 迈克尔·凯恩 / 马特·达蒙 / 麦肯吉·弗依 / 蒂莫西·柴勒梅德 / 艾伦·伯斯汀 / 约翰·利思戈 / 韦斯·本特利 / 大卫·吉雅西 / 比尔·欧文 / 托弗·戈瑞斯 / 科莱特·沃夫 / 弗朗西斯·X·麦卡蒂 / 安德鲁·博尔巴 / 乔什·斯图沃特 / 莱雅·卡里恩斯 / 利亚姆·迪金森 / 杰夫·赫普内尔 / 伊莱耶斯·加贝尔 / 布鲁克·史密斯 / 大卫·奥伊罗 / 威廉姆·德瓦内 / 拉什·费加 / 格里芬·弗雷泽 / 弗洛拉·诺兰	2014	169	美国 / 英国 / 加拿大 / 冰岛	剧情 / 科幻 / 冒险	45	9.2	531445	65.9	27	6.2	0.6	0.3
剧情	1292223	七宗罪	大卫·芬奇	摩根·弗里曼 / 布拉德·皮特 / 凯文·史派西 / 格温妮斯·帕特洛 / 安德鲁·凯文·沃克 / 约翰·卡西尼 / 雷格·E·凯蒂 / 李·厄米	1995	127	美国	剧情 / 悬疑 / 惊悚 / 犯罪	45	8.7	456543	48.7	40.4	10.2	0.6	0.2
剧情	1292063	美丽人生	罗伯托·贝尼尼	罗伯托·贝尼尼 / 尼可莱塔·布拉斯基 / 乔治·坎塔里尼 / 朱斯蒂诺·杜拉诺 / 赛尔乔·比尼·布斯特里克 / 玛丽萨·帕雷德斯 / 霍斯特·布赫霍尔茨 / 利迪娅·阿方西 / 朱利亚娜·洛约迪切 / 亚美利哥·丰塔尼 / 彼得·德·席尔瓦 / 弗朗西斯·古佐 / 拉法埃拉·莱博罗尼 / 克劳迪奥·阿方西 / 吉尔·巴罗尼 / 马西莫·比安奇 / 恩尼奥·孔萨尔维 / 吉安卡尔洛·科森蒂诺 / 阿伦·克雷格	1997	116	意大利	剧情 / 喜剧 / 爱情 / 战争	50	9.5	455549	77.8	19.1	2.8	0.2	0.1
剧情	1307914	无间道	刘伟强 / 麦兆辉	刘德华 / 梁朝伟 / 黄秋生 / 曾志伟 / 郑秀文 / 陈慧琳 / 陈冠希 / 余文乐 / 杜汶泽 / 林家栋 / 萧亚轩	2003	101	香港	剧情 / 悬疑 / 犯罪	45	9	437781	59.2	33.7	6.8	0.3	0.1
剧情	1299398	大话西游之月光宝盒	刘镇伟	周星驰 / 吴孟达 / 罗家英 / 蓝洁瑛 / 莫文蔚 / 江约诚 / 陆树铭 / 刘镇伟 / 朱茵 / 李健仁	2014	87	香港 / 中国大陆	喜剧 / 爱情 / 奇幻 / 冒险	45	8.9	432279	57.1	33.1	9	0.6	0.2
剧情	1293839	罗马假日	威廉·惠勒	奥黛丽·赫本 / 格利高里·派克 / 埃迪·艾伯特 / 哈特利·鲍尔 / 哈考特·威廉姆斯	1953	118	美国	剧情 / 喜剧 / 爱情	45	8.9	412470	56.1	35.3	8.2	0.4	0.1
剧情	1309046	V字仇杀队	詹姆斯·麦克特格	娜塔莉·波特曼 / 雨果·维文 / 斯蒂芬·瑞 / 斯蒂芬·弗雷 / 约翰·赫特 / 蒂姆·皮戈特-史密斯 / 鲁珀特·格雷夫斯 / 罗杰·阿拉姆 / 本·迈尔斯 / 西妮德·库萨克 / 娜塔莎·怀特曼 / 约翰·斯坦丁 / 埃迪·马森 / 克里夫·阿什伯恩 / Emma Field-Rayner / 伊安·布尔费尔德 / Mark Phoenix / Alister Mazzotti / 比莉·库克 / 盖伊·亨利 / 科斯马·肖 / Megan Gay / Roderic Culver / Tara Hacking / 安迪·莱什利兹 / 查德·史塔赫斯基 / 布拉德利·斯蒂夫·福特 / Madeleine Rakic-Platt / 塞丽娜·贾尔斯 / 卡斯腾·海斯 / 伊莫琴·普茨 / 劳拉·格林伍德 / Kyra Meyer / 玛丽·萧克莱  / 理查德·莱恩 / Michael Simkins	2005	132	美国 / 英国 / 德国	剧情 / 动作 / 科幻 / 惊悚	45	8.8	446899	54.7	33.5	10.2	1.2	0.4
剧情	1295124	辛德勒的名单	史蒂文·斯皮尔伯格	连姆·尼森 / 本·金斯利 / 拉尔夫·费因斯 / 卡罗琳·古多尔 / 乔纳森·萨加尔 / 艾伯丝·戴维兹 / 马尔戈萨·格贝尔 / 马克·伊瓦涅 / 碧翠斯·马科拉 / 安德烈·瑟韦林 / 弗里德里希·冯·图恩 / 克齐斯茨托夫·拉夫特 / 诺伯特·魏塞尔	1993	195	美国	剧情 / 历史 / 战争	45	9.4	415799	74.8	21.8	3.1	0.2	0.1
剧情	1978709	黑天鹅	达伦·阿伦诺夫斯基	娜塔莉·波特曼 / 米拉·库尼斯 / 文森特·卡索 / 芭芭拉·赫希 / 薇诺娜·瑞德 / 本杰明·米派德 / 克塞尼亚·索罗 / 克里斯汀娜·安娜波 / 詹妮特·蒙哥马利 / 塞巴斯蒂安·斯坦 / 托比·海明威 / 塞尔吉奥·托拉多 / 马克·马戈利斯 / 蒂娜·斯隆 / 亚伯拉罕·阿罗诺夫斯基 / 夏洛特·阿罗诺夫斯基 / 玛西娅·让·库尔茨 / 肖恩·奥哈根 / 克里斯托弗·加廷 / 黛博拉·奥夫纳 / 斯坦利·B·赫尔曼 / 库尔特·弗勒曼 / 帕特里克·赫辛格 / 莎拉·海伊	2010	108	美国	剧情 / 惊悚	45	8.5	428192	40.4	45.8	12.7	0.9	0.2
剧情	2209573	贫民窟的百万富翁	丹尼·博伊尔 / 洛芙琳·坦丹	戴夫·帕特尔 / 沙鲁巴·舒克拉 / 亚尼·卡普 / Rajendranath Zutshi / 吉尼瓦·塔瓦尔 / 芙蕾达·平托 / 伊尔凡·可汗 / Azharuddin Mohammed Ismail / 阿什·马赫什·舍德卡 / 马赫什·曼杰瑞卡 / 麦活·米泰尔	2009	120	英国 / 美国	剧情 / 爱情	45	8.5	405292	40.5	45.1	13.4	0.8	0.2
剧情	1485260	本杰明·巴顿奇事	大卫·芬奇	凯特·布兰切特 / 布拉德·皮特 / 朱莉娅·奥蒙德 / 芳妮·A·钱勃丝 / 伊莱亚斯·科泰斯 / 杰森·弗莱明 / 大卫·詹森 / 蒂尔达·斯文顿 / 艾丽·范宁 / Joeanna Sayler / 乔什·斯图沃特 / 丹尼·文森 / 塔拉吉·P·汉森 / 马赫沙拉·阿里 / Fiona Hale / 唐娜·杜普兰提尔 / 兰斯·E·尼克尔斯 / Ted Manson / Clay Cullen / 菲利斯·萨莫维尔 / 杰瑞德·哈里斯 / 麦迪逊·贝蒂 / 汤姆·埃沃雷特 / Christopher Maxwell / 伊利亚·沃里克	2008	166	美国	剧情 / 爱情 / 奇幻	45	8.7	413409	49.9	38.4	10.7	0.8	0.1
剧情	1292343	蝴蝶效应	埃里克·布雷斯 / J·麦基·格鲁伯	阿什顿·库彻 / 梅罗拉·沃特斯 / 艾米·斯马特 / 埃尔登·汉森 / 威廉姆·李·斯科特 / 约翰·帕特里克·阿梅多利 / 艾琳·戈洛瓦娅 / 凯文·G·施密特 / 杰西·詹姆斯 / 罗根·勒曼 / 莎拉·威多斯 / 杰克·凯斯 / 卡梅隆·布莱特 / 埃里克·斯托尔兹 / 考乐姆·吉斯·雷尼	2004	113	美国 / 加拿大	剧情 / 科幻 / 悬疑 / 惊悚	45	8.7	400616	47.2	40.8	10.9	0.8	0.2
剧情	1292220	情书	岩井俊二	中山美穗 / 丰川悦司 / 酒井美纪 / 柏原崇 / 范文雀 / 篠原胜之 / 铃木庆一 / 田口智朗 / 加贺麻理子 / 光石研 / 铃木兰兰 / 盐见三省 / 中村久美 / 梅田凡乃 / 长田江身子  / 小栗香织 / 神户浩 / 酒井敏也 / 山口诗史 / 山崎一 / 德井优 / 武藤寿美	1999	117	日本	剧情 / 爱情	45	8.8	398272	53.6	34.9	10.5	0.8	0.2
剧情	3075287	源代码	邓肯·琼斯	杰克·吉伦哈尔 / 维拉·法米加 / 米歇尔·莫纳汉 / 杰弗里·怀特 / 拉塞尔·皮特斯 / 詹姆斯·A·伍兹 / 迈克尔·阿登 / 乔·柯布登  / 卡斯·安瓦尔	2011	93	美国 / 加拿大	爱情 / 科幻 / 悬疑 / 惊悚	40	8.3	412575	34	49.8	15.2	0.9	0.1
剧情	4873490	失恋33天	滕华涛	白百何 / 文章 / 张嘉译 / 王耀庆 / 张子萱 / 郭京飞 / 曹翠芬 / 魏宗万 / 海清 / 廖凡 / 徐梵溪 / 李念 / 焦俊艳 / 艾如 / 叶一云 / 赵毅 / 姚笛 / 李晨 / 马伊琍 / 陈羽凡 / 张歆艺 / 张默 / 刘天佐 / 李晓峰	2011	110	中国大陆	剧情 / 爱情	35	7.3	391527	14.9	42	37.1	4.9	1.1
剧情	26387939	摔跤吧！爸爸	涅提·蒂瓦里	阿米尔·汗 / 法缇玛·萨那·纱卡 / 桑亚·玛荷塔 / 阿帕尔夏克提·库拉那 / 沙克希·坦沃 / 塞伊拉·沃西 / 苏哈妮·巴特纳格尔 / 里特维克·萨霍里 / 吉里什·库卡尼	2017	161	印度	剧情 / 家庭 / 传记 / 运动	45	9.1	475688	62.5	31.2	5.8	0.4	0.2
剧情	26363254	战狼2	吴京	吴京 / 弗兰克·格里罗 / 吴刚 / 张翰 / 卢靖姗 / 丁海峰 / 淳于珊珊 / 余男 / 于谦 / 石兆琪 / 海蒂·莫尼梅克 / 奥列格·普鲁迪乌斯 / 艾伦·托尼 / 赛尔·哈里斯 / 高明 / 王森 / 苇青 / 程愫 / 张永达 / 郭秋成 / 杜建桥 / 周冠廷 / 安·詹姆斯 / 黛安娜·希拉 / 孙率航 / 张馨月 / 关海龙 / 安妮塔·斯图尔特 / 特雷弗·琼斯 / 奥斯汀·普里斯特 / 克莱·方特诺特 / 保罗·艾力卡 / 丹尼尔·哈格里夫 / 李镇男 / 庄小龙 / 陈云志 / 肯尼迪	2017	123	中国大陆	动作	35	7.2	477778	20.9	36.5	30.1	7.6	4.9
剧情	26683290	你的名字。	新海诚	神木隆之介 / 上白石萌音 / 长泽雅美 / 市原悦子 / 成田凌 / 悠木碧 / 岛崎信长 / 石川界人 / 谷花音 / 寺杣昌纪 / 大原沙耶香 / 井上和彦 / 茶风林 / 加藤有花 / 花泽香菜 / 寺崎裕香	2016	106	日本	剧情 / 爱情 / 动画	45	8.5	464032	43.6	38.1	16.1	1.7	0.5
剧情	1293544	沉默的羔羊	乔纳森·戴米	朱迪·福斯特 / 安东尼·霍普金斯 / 斯科特·格伦 / 安东尼·希尔德 / 布鲁克·史密斯 / 卡斯·莱蒙斯 / 弗兰基·费森 / 泰德·拉文 / 崔西·沃特 / 丹·巴特勒 / 达拉	1991	118	美国	剧情 / 惊悚 / 犯罪	45	8.7	371578	48	41.2	10	0.6	0.1
剧情	1291841	教父	弗朗西斯·福特·科波拉	马龙·白兰度 / 阿尔·帕西诺 / 詹姆斯·肯恩 / 理查德·卡斯特尔诺 / 罗伯特·杜瓦尔 / 斯特林·海登 / 约翰·马利 / 理查德·康特 / 艾尔·勒提埃里 / 黛安·基顿 / 阿贝·维高达 / 塔莉娅·夏尔 / 吉亚尼·罗素 / 约翰·凯泽尔 / 鲁迪·邦德	1972	175	美国	剧情 / 犯罪	45	9.2	371265	68	25.4	5.9	0.5	0.2
剧情	1292402	西西里的美丽传说	朱塞佩·托纳多雷	莫妮卡·贝鲁奇 / 朱塞佩·苏尔法罗 / Luciano Federico / Matilde Piana / 埃丽萨·莫鲁奇	2000	84	意大利 / 美国	剧情 / 情色 / 战争	45	8.7	370603	48.2	41.1	10	0.6	0.1
剧情	1298070	加勒比海盗	戈尔·维宾斯基	约翰尼·德普 / 杰弗里·拉什 / 奥兰多·布鲁姆 / 凯拉·奈特莉 / 杰克·达文波特 / 乔纳森·普雷斯	2003	143	美国	动作 / 奇幻 / 冒险	45	8.6	360315	43.5	43.5	12.2	0.7	0.1
剧情	6786002	触不可及	奥利维埃·纳卡什 / 埃里克·托莱达诺	弗朗索瓦·克鲁塞 / 奥玛·希 / 安娜·勒尼 / 奥德雷·弗勒罗 / 托马·索利韦尔	2011	112	法国	剧情 / 喜剧	45	9.1	398084	63.4	30.8	5.4	0.3	0.1
剧情	2334904	禁闭岛	马丁·斯科塞斯	莱昂纳多·迪卡普里奥 / 马克·鲁弗洛 / 本·金斯利 / 马克斯·冯·叙多夫 / 米歇尔·威廉姆斯 / 艾米莉·莫迪默 / 派翠西娅·克拉克森 / 杰基·厄尔·哈利 / 泰德·拉文 / 约翰·卡洛·林奇 / 伊莱亚斯·科泰斯 / 罗宾·巴特利特 / 克里斯托弗·邓汉 / 约瑟夫·斯科拉	2010	138	美国	剧情 / 悬疑 / 惊悚	45	8.6	376498	44.6	44.1	10.5	0.7	0.2
剧情	24751756	老炮儿	管虎	冯小刚 / 许晴 / 张涵予 / 刘桦 / 李易峰 / 吴亦凡 / 梁静 / 白举纲 / 于和伟 / 连奕名 / 尚语贤 / 鲁诺 / 管宗祥 / 尹力 / 余皑磊 / 宁浩 / 江珊 / 张译 / 郭京飞 / 张鲁一 / 赵毅 / 梁天 / 张一山 / 王俊凯 / 王源 / 易烊千玺 / 巴图	2015	137	中国大陆	剧情 / 犯罪	40	7.9	413944	29.6	42.8	22.3	3.6	1.7
剧情	19944106	美人鱼	周星驰	邓超 / 罗志祥 / 张雨绮 / 林允 / 徐克 / 吴亦凡 / 李尚正 / 卢正雨 / 白客 / 孔连顺 / 田启文 / 文章 / 杨能 / 张美娥 / 李叶青 / 林子聪	2016	93	中国大陆 / 香港	喜剧 / 爱情 / 奇幻	35	6.8	417153	14.4	30.5	38.2	12	4.9
剧情	10574468	北京遇上西雅图	薛晓路	汤唯 / 吴秀波 / 海清 / 宋美曼 / 宋美慧 / 金燕玲 / 买红妹 / 布拉德·哈德 / 李绮虹	2013	123	中国大陆 / 香港	喜剧 / 爱情	35	7.4	378462	16.4	43	34.4	4.9	1.3
剧情	1291999	重庆森林	王家卫	林青霞 / 金城武 / 梁朝伟 / 王菲 / 周嘉玲	1994	102	香港	剧情 / 爱情	45	8.7	346371	47.1	40.1	11.6	0.9	0.3
剧情	1907966	疯狂原始人	柯克·德·米科 / 克里斯·桑德斯	尼古拉斯·凯奇 / 艾玛·斯通 / 瑞安·雷诺兹 / 凯瑟琳·基纳 / 克萝丽丝·利奇曼 / 克拉克·杜克 / 克里斯·桑德斯 / 兰迪·汤姆	2013	98	美国	喜剧 / 动画 / 冒险	45	8.7	380830	48.5	38.8	11.8	0.8	0.2
